_id,application_date,completed_date,description,issued_date,permit_num,permit_type,postal,revision_num,status,street_direction,street_name,street_num,street_type,structure_type,green_tech,green_roof_area,green_roof_variation_area,heater_work,address,location,latitude,longitude
32312,2014-06-24,2018-07-31,"Proposal to construct a new 9 sty condo with 116 residential units and 2 levels of below grade parking.  The Code Condo's.  6 Parkwood Ave.
RE:Alternative solution for standpipe system in connection to BLD 14 179367.",2015-08-10,14 179367,New Building,M4V,0,Closed,W,ST CLAIR,282,AVE,Apartment Building,Green Roof,320.68,0,,"282 ST CLAIR AVE W Toronto, Canada","282, St. Clair Avenue West, St. Clair West, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 1M7, Canada",43.685067,-79.40957
32313,2014-07-02,2015-08-26,new community centre ,2014-07-30,14 183525,New Building,M1W,0,Closed, ,MCNICOLL,1030,AVE,Community Hall,Green Roof,414,0,,"1030 MCNICOLL AVE   Toronto, Canada","1030, McNicoll Avenue, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1W 3W6, Canada",43.8044319,-79.33442008
32314,2014-07-08,,"Proposal to construct a 60 sty condo with 636 residential units, commercial at grade and 3rd floor, and 5 levels of below grade parking.",2017-01-26,14 186513,New Building,M4Y,0,Inspection, ,YONGE,460,ST,Mixed Use/Res w Non Res,Green Roof,30,0,,"460 YONGE ST   Toronto, Canada","460, Yonge Street, Church-Wellesley Village, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 1X5, Canada",43.66171878,-79.38336667
32315,2014-07-09,,"New building with 206 residential units and restaurant, lounges, lobby etc. and Culinary Arts Centre",2014-12-15,14 187352,New Building,M1G,0,Inspection, ,PROGRESS,941,AVE,Mixed Use/Res w Non Res,Green Roof,1916,,,"941 PROGRESS AVE   Toronto, Canada","Centennial College, Progress Avenue, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1H 3B4, Canada",43.7857924,-79.22780958
32316,2014-07-29,,"Proposal to construct a 27 storey mixed use building, with dwelling units and dwelling rooms, and retail at First Floor,  the second and third floor will have dining halls, the second floor will also office space.",2017-06-30,14 198747,New Building,M5T,0,Inspection, ,COLLEGE,255,ST,Mixed Use/Res w Non Res,Green Roof,873,195.6,,"255 COLLEGE ST   Toronto, Canada","College Street, Discovery District, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5S 1B2, Canada",43.6605402,-79.387308
32317,2014-08-08,,"To construct a new 10 storey mixed use building containing 122 residential suites and retail on the ground floor. Two levels of below grade parking for Residents, including a commecial parking garage with 8 parking spaces. Previously 829, 833 and 835 St Clair Ave W.",2016-04-14,14 203424,New Building,M6C,0,Inspection,W,ST CLAIR,829,AVE,Mixed Use/Res w Non Res,Green Roof,247,,,"829 ST CLAIR AVE W Toronto, Canada","829, St. Clair Avenue West, Hillcrest Village, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6C 1B9, Canada",43.6803537,-79.4314065
32318,2014-08-08,,"Construct new three storey Catholic elementary school.

Note: available roof area 2209m2, require 30 percent green roof (663m2,) providing 0 PAID CASH IN LIEU ",2016-07-18,14 203621,New Building,M8V,0,Inspection, ,COLONEL SAMUEL SMITH PARK,6,DR,Elementary School,Green Roof,0,663,,"6 COLONEL SAMUEL SMITH PARK DR   Toronto, Canada","6, Colonel Samuel Smith Park Drive, The Lakeshore Grounds, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 4B7, Canada",43.5972826,-79.51761532
32319,2014-08-14,,"To construct a new six storey mixed use building containing 48 residential units, and retail on the ground floor.",2016-06-01,14 206694,New Building,M4M,0,Inspection,E,QUEEN,1075,ST,Mixed Use/Res w Non Res,Green Roof,115.2,,,"1075 QUEEN ST E Toronto, Canada","1075, Queen Street East, Leslieville, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 1L4, Canada",43.66164825,-79.33649861
32320,2014-08-15,,"To construct a new 25 storey condo building with 254 residential dwelling units, and retail uses on grade.  There will also be five floors of below grade parking provided. 
See PB folder 14-265922",2017-02-13,14 207315,New Building,   ,0,Inspection, ,COLBORNE,60,ST,Other,Green Roof,496.58,0,,"60 COLBORNE ST   Toronto, Canada","60, Colborne Street, King East, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1E3, Canada",43.649204,-79.374809
32321,2014-08-19,,"Proposed two storey and ground floor additions to an existing office building.
Green roof shown on the key plan; to be approved under the separate building permit (as per applicants request)
Bridge link is subject to the separate building permit. All plans related to the bridge link were removed from this building permit.",2015-04-17,14 208554,Building Additions/Alterations,M9W,0,Inspection, ,FASKEN,27,DR,Office,Green Roof,275.2,,,"27 FASKEN DR   Toronto, Canada","27, Fasken Drive, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, L4V 1N1, Canada",43.69016583,-79.60034609
32322,2014-08-20,,"Demolition of existing place of worship and construction of new 1844.21m2 (total) place of worship.
1280.50m2 ground floor gfa.",2016-05-20,14 209528,New Building,M1K,0,Inspection, ,BIRCHMOUNT,733,RD,Place of Worship,Green Roof,278.86,278.86,,"733 BIRCHMOUNT RD   Toronto, Canada","733, Birchmount Road, Birchmount Park, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1K 2M2, Canada",43.7244466,-79.27543956
32323,2014-08-21,,"Construct new one storey grocery store with mezzanine (Shell Permit - Base Building) - ""Bldg B""",2015-01-27,14 209736,New Building,M1H,0,Inspection, ,MARKHAM,666,RD,Retail Store,Green Roof,1008,,,"666 MARKHAM RD   Toronto, Canada","666, Markham Road, Woburn, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1H 3B7, Canada",43.7608419,-79.2258789
32324,2014-08-21,,"Proposal to construct new 4 storey car dealership for Volkswagen.  This building also contains uses for office, showroom and service area.  See also 10 299527 ZPR.",2015-02-13,14 210021,New Building,   ,0,Inspection,E,DUNDAS,777,ST,Other,Green Roof,404,0,,"777 DUNDAS ST E Toronto, Canada","Dundas Street East, Downtown Yonge, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1C6, Canada",43.6562598,-79.3794173
32325,2014-09-04,,"To construct a new 8 storey mixed use building with groundfloor commercial, and 128 Residential units and includes an underground parking with 2 levels",2017-03-17,14 216875,New Building,M6L,0,Inspection, ,KEELE,2522,ST,Mixed Use/Res w Non Res,Green Roof,230,,,"2522 KEELE ST   Toronto, Canada","2522, Keele Street, North Park, York South—Weston, North York, Toronto, Golden Horseshoe, Ontario, M6L 2K5, Canada",43.7148293,-79.4796402
32326,2014-09-09,,"Proposal for a 2 storey addition, renovate and repair existing conditions and remove and replace mechanical, electrical and conveyance systems.  Renovate retail spaces on ground floor of the existing parking garage.",2017-05-12,14 219091,Building Additions/Alterations,M4Y,0,Inspection,E,CHARLES,20,ST,Parking Garage,Green Roof,51.2,,,"20 CHARLES ST E Toronto, Canada","20, Charles Street East, Yorkville, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 2T0, Canada",43.66896936,-79.38493382
32327,2015-08-26,,"REV #1-REDUCE SIZE OF FOOTPRINT
Proposed new 2,965m2 two storey ""Toronto Zoo"" Health Care addition  ",2015-10-27,14 223706,Building Additions/Alterations,M1B,1,Revision Issued, ,OLD FINCH,361 A,AVE,Other,Green Roof,610.19,0,,"361 A OLD FINCH AVE   Toronto, Canada","Old Finch Avenue, Scarborough—Rouge Park, Scarborough, Toronto, Golden Horseshoe, Ontario, M1B 5J2, Canada",43.8253252,-79.1967194
32328,2014-09-17,,"Proposed new 2,965m2 two storey ""Toronto Zoo"" Health Care addition  ",2015-02-19,14 223706,Building Additions/Alterations,M1B,0,Inspection, ,OLD FINCH,361 A,AVE,Other,Green Roof,489.12,,,"361 A OLD FINCH AVE   Toronto, Canada","Old Finch Avenue, Scarborough—Rouge Park, Scarborough, Toronto, Golden Horseshoe, Ontario, M1B 5J2, Canada",43.8253252,-79.1967194
32329,2014-09-19,2016-03-23,Proposal to construct detached garage with green roof at rear of a townhouse single family dwelling. Refer to ZZC and CofA decisions.,2014-09-25,14 224819,Small Residential Projects,M5A,0,Closed, ,ONTARIO,315,ST,SFD - Townhouse,Green Roof,36.3,,,"315 ONTARIO ST   Toronto, Canada","315, Ontario Street, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2A6, Canada",43.65960676,-79.36862018
32330,2014-10-02,,"Proposal to construct new 3 storey student  Athletic Centre for Humber College.
Available roof area 720m2  at 20 percent required 144m2, proposes green roof at 250m2.",2016-03-23,14 231152,New Building,M8V,0,Inspection,W,LAKE SHORE,3246,BLVD,Recreational,Green Roof,250,0,,"3246 LAKE SHORE BLVD W Toronto, Canada","3246, Lake Shore Boulevard West, The Lakeshore Grounds, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8W 1N2, Canada",43.5971774,-79.5221025
32331,2014-10-02,,"Proposal to construct 3 storey Student Welcome Center for Humber College.
green roof provided 530m2 30 percent
",2015-10-07,14 231200,New Building,   ,0,Inspection,W,LAKE SHORE,3155,BLVD,College/Trade/Tech School/Training Cent.,Green Roof,530,0,,"3155 LAKE SHORE BLVD W Toronto, Canada","Lake Shore Boulevard West, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 2V4, Canada",43.6334074,-79.4349642
32332,2014-10-02,2016-01-27,"Building B - Multiple Use/Non Residential"". Its description will be changed to ""Proposal to construct a 2-storey mixed use office and industrial building with 32 units (2958 sq m).",2015-07-22,14 231616,New Building,M4G,0,Closed, ,WICKSTEED,209,AVE,Multiple Use/Non Residential,Green Roof,387.03,,,"209 WICKSTEED AVE   Toronto, Canada","209, Wicksteed Avenue, Thorncliffe Park, East York, Toronto, Golden Horseshoe, Ontario, M4G 2G8, Canada",43.7128686,-79.3493511
32333,2014-10-02,2017-03-03,"Building D - Proposal to construct a 3-storey storage building (5406 m2), and four single storey walk-up storage blocks: Storage 1 (279 m2), Storage 2 (222 m2), Storage 3 (641 m2), Storage 4 (528 m2).",2016-11-16,14 231634,New Building,M4G,0,Closed, ,WICKSTEED,209,AVE,Industrial,Green Roof,180,0,,"209 WICKSTEED AVE   Toronto, Canada","209, Wicksteed Avenue, Thorncliffe Park, East York, Toronto, Golden Horseshoe, Ontario, M4G 2G8, Canada",43.7128686,-79.3493511
32334,2014-10-15,,"To construct a new mixed use building containing 452 residential units and two retail units complete with commercial parking garage further to zoning by law 1029-2014 and COA A0436/16TEY. 

See 13 128786 STE SA & 13 128791 STE OZ",2018-02-27,14 237565,New Building,M4P,0,Inspection, ,ROEHAMPTON,183,AVE,Apartment Building,Green Roof,528.5,0,,"183 ROEHAMPTON AVE   Toronto, Canada","183, Roehampton Avenue, Davisville, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 1K5, Canada",43.70902,-79.393066
32335,2014-10-22,,Adaptive reuse of exisiting heritage building for commerical use new 27 storey apartment building behind with 4 levels parking.,2017-06-07,14 241284,New Building,M4P,0,Inspection, ,YONGE,2384,ST,Apartment Building,Green Roof,348,0,,"2384 YONGE ST   Toronto, Canada","2384, Yonge Street, Yonge & Eglinton, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 2G5, Canada",43.709167,-79.399001
32336,2014-12-17,2016-03-23,"REV. #1 - updated window openings and added a green roof 
Two storey dwelling with attached garage at grade, and finished basement created through consent - Part 2 to be given address of 19 Evergreen Gdns.",2015-01-08,14 245143,New Houses,M4G,1,Closed, ,EVERGREEN,21,GDNS,SFD - Detached,Green Roof,536,,,"21 EVERGREEN GDNS   Toronto, Canada","21, Evergreen Gardens, Bennington Heights, East York, Toronto, Golden Horseshoe, Ontario, M4G 3T6, Canada",43.6956124,-79.3730945
32337,2014-12-17,2016-03-23,"REV. #1- updated window openings and added green roof
Two storey dwelling with attached garage at grade, and finished basement created through consent - Part 2",2015-01-08,14 245186,New Houses,M4G,1,Closed, ,EVERGREEN,21,GDNS,SFD - Detached,Green Roof,238,,,"21 EVERGREEN GDNS   Toronto, Canada","21, Evergreen Gardens, Bennington Heights, East York, Toronto, Golden Horseshoe, Ontario, M4G 3T6, Canada",43.6956124,-79.3730945
32338,2014-10-30,2019-02-20,New 16 storey residential apartment building with 250 dwelling units and underground parking garage,2017-01-19,14 245630,New Building,M1J,0,Closed, ,DANFORTH,1340,RD,Apartment Building,Green Roof,600,0,,"1340 DANFORTH RD   Toronto, Canada","1340, Danforth Road, Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1J 2E1, Canada",43.7434695,-79.24575414
32339,2014-11-03,,"Proposal to construct a 56 storey condo with 585 residential units, ground floor commercial spaces, 4 levels of underground parking, and conserve the existing buildings in accordance with the approved Conservation Plan.  836-850 YONGE ST & 1-9A YORKVILLE AVE.",2018-06-19,14 246853,New Building,M4W,0,Inspection, ,YONGE,836,ST,Mixed Use/Res w Non Res,Green Roof,257,,,"836 YONGE ST   Toronto, Canada","836, Yonge Street, Yorkville, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 2G8, Canada",43.671511,-79.387433
32340,2014-11-03,2017-12-06,"Proposal to construct a 6 storey condo with 87 residential units, commercial spaces on ground floor, and 2 levels of underground parking.",2017-10-24,14 246981,New Building,M6J,0,Closed, ,OSSINGTON,109-111,AVE,Mixed Use/Res w Non Res,Green Roof,336,0,,"109-111 OSSINGTON AVE   Toronto, Canada","Ossington Avenue, University—Rosedale, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6H 2N9, Canada",43.6554278,-79.4230843
32341,2014-11-04,,"Proposal to construct 16 storey/157 residential units condo tower with commercial use at grade.
Total avail roof area 955m2, 40 percent required 382m2, provided green roof 656m2 ",2016-03-18,14 247824,New Building,M8V,0,Inspection,W,LAKE SHORE,2151-2153,BLVD,Mixed Use/Res w Non Res,Green Roof,656,0,,"2151-2153 LAKE SHORE BLVD W Toronto, Canada","2151, Lake Shore Boulevard West, Mimico By-The-Lake, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 4C5, Canada",43.62535141,-79.47972984
32342,2014-11-04,,"To construct a 23 storey building with 338 dwelling units, retail at ground level and 4 levels of underground parking levels",2018-07-10,14 247852,New Building,M2J,0,Inspection,E,SHEPPARD,2205,AVE,Mixed Use/Res w Non Res,Green Roof,1232.3,0,,"2205 SHEPPARD AVE E Toronto, Canada","2205, Sheppard Avenue East, Pleasant View, North York, Toronto, Golden Horseshoe, Ontario, M2J 4Y1, Canada",43.77482156,-79.33003798
32343,2014-11-06,,"To construct a new 16 storey Mixed use apartment Building with 281 Residential units, ground floor retail and underground garage                                                                                                                                                                                                                                                                                                                                                           Subject to By-law 1137-2010",2019-11-22,14 248687,New Building,M8V,0,Inspection,W,LAKE SHORE,2143,BLVD,Mixed Use/Res w Non Res,Green Roof,1216,0,,"2143 LAKE SHORE BLVD W Toronto, Canada","2143, Lake Shore Boulevard West, Mimico By-The-Lake, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 4C5, Canada",43.62584239,-79.4794912
32344,2014-11-07,,"Proposal to construct a 50-storey Mixed Use/Residential with Non Resident building.  Building will include Commercial on the 1st storey, City Community Space on the 1st and 2nd storeys, 4 levels of Below Grade Parking and 1,004 Residential Units.",2018-10-16,14 249369,New Building,M5B,0,Inspection, ,JARVIS,241,ST,Mixed Use/Res w Non Res,Green Roof,247,211,,"241 JARVIS ST   Toronto, Canada","241, Jarvis Street, Garden District, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 2B2, Canada",43.657214,-79.374484
32345,2014-11-12,,"13 storey apartment building containing 245 residential dwelling units and four levels of underground parking - Colours of Emerald City - BIYU - Phase 1, Block B1",2018-04-10,14 250299,New Building,   ,0,Permit Issued, ,GEORGE HENRY,125,BLVD,Apartment Building,Green Roof,489,,,"125 GEORGE HENRY BLVD   Toronto, Canada","125, George Henry Boulevard, Parkway Forest, North York, Toronto, Golden Horseshoe, Ontario, M2J 1M4, Canada",43.77348204,-79.34566
32346,2014-11-12,2020-02-27,"Proposal to construct a new 3 storey SFD-detached dwelling with an internal garage, front porch, rear deck, roof deck, and side balcony.  See also 14 110355 ZZC, 14 160716 MV and 14 250511 DEM.",2015-01-09,14 250520,New Houses,M4W,0,Closed, ,ASTLEY,4,AVE,SFD - Detached,Green Roof,12.5,,,"4 ASTLEY AVE   Toronto, Canada","4, Astley Avenue, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4G 1B1, Canada",43.6878016,-79.3694946
